5|2|Animal Summoning II| By means of this spell, the druid calls up to twelve animals of level 4 or less; or, up to six animals of level 8 or less, whatever sort the druid names when the summoning is made, if such type are within spell range. These animals can have no more than four hit dice each. The animals summoned will aid the druid by whatever means they possess, staying until a fight is over, a specific mission is finished, the druid is safe, he or she sends them away, etc. The druid may try three times to summon three different sorts of animals, i.e. suppose that wild dogs are first summoned to no avail, then hawks are unsuccessfully called, and finally the druid calls for wild horses which may or may not be within summoning range. Your referee will determine probabilities if the presence of a summoned animal type is not known. Other than various sorts of giant animals, fantastic animals or monsters cannot be summoned lay this spell, i.e. no chimerae, dragons, gorgons, manticores, etc. |0.7|Special|VSM|None
5|3|Anti-Plant Shell| The Anti-Plant Shell spell creates an invisible barrier which keeps out all creatures or missiles of living vegetable material. Thus, the druid (and any creatures within the shell) is protected from attacking plants or vegetable creatures such as shambling mounds or treants. The spell lasts for one turn per level of experience of the druid. |0.7|10n|VSM|None
5|4|Commune with Nature|"This spell enables the druid to become one with nature in the area, thus being empowered with knowledge of the surrounding territory. For each level of experience of the druid, he or she may ""know"" one fact, i.e. the ground ahead, left or right, the plants ahead, left or right, the minerals ahead, left or right, the water courses/bodies of water ahead, left or right, the people dwelling ahead, left or right, etc. The spell is effective only in outdoors settings, and operates in a radius of one half mile for each level of experience of the druid casting the Commune With Nature spell. "|10|Special|VSM|None
5|5|Control Winds|"By means of a Control Winds spell the druid is able to alter wind force in the area of effect. For every level of his or her experience, the druid is able to increase or decrease wind force by 3 miles per hour. Winds in excess of 30 miles per hour drive small flying creatures (those eagle-sized and under) from the skies and severely inhibit missile discharge. Winds in excess of 45 miles per hour drive even man-sized flying creatures from the skies. Winds in excess of 60 miles per hour drive all flying creatures from the skies and uproot trees of small size, knock down wooden structures, tear off roofs, etc. Winds in excess of 75 miles per hour are of hurricane force and cause devastation to all save the strongest stone constructions. A wind above 30 miles per hour makes sailing difficult, above 45 miles per hour causes minor ship damage, above 60 miles per hour endangers ships, and above 75 miles per hour sinks ships. There is an ""eye"" of 4"" radius around the druid where the wind is calm. A higher level druid can use a Control Winds spell to counter the effects of a like spell cast by a lower level druid (cf. control weather). The spell remains in force for 1 turn for each level of experience of the druid casting it. Once the spell is cast, the wind force increases by 3 miles per hour per round until maximum speed is attained. When the spell is exhausted, the force of the wind diminishes at the same rate. Note that while the spell can be used in underground places, the ""eye"" will shrink in direct proportion to any confinement of the wind effect, i.e. if the area of effect is a 48"" radius, and the confined space allows only a 46"" radius, the ""eye"" will be 2"" radius; and any space under 44"" radius will completely eliminate the ""eye"" and subject the spell caster to the effects of the wind."|0.7|10n|VSM|None
5|6|Insect Plague|" When this spell is cast by the cleric, a horde of creeping, hopping, and flying insects swarm in a thick cloud. These insects obscure vision, limiting it to 3"". Creatures within the insect plague sustain 1 hit point of damage for each melee round they remain in it due to the bites and stings of the insects, regardless of armour class. The referee will cause all creatures with fewer than five hit dice to check morale. Creatures with two or fewer hit dice will automatically move at their fastest possible speed in a straight line in a random direction until they are not less than 24"" distant from the cloud of insects. Creatures with fewer than five hit dice which fail their morale check will behave likewise. Heavy smoke will drive off insects within its bounds. Fire will also drive insects away; a Wall of Fire in a ring shape will keep the Insect Plague outside its confines, but a Fireball will simply clear insects from its blast area for 1 turn. Lightning and cold/ice act likewise. The plague lasts for 1 turn for each level of experience of the cleric casting the spell, and thereafter the insects disperse. The insects swarm in an area which centres around a summoning point determined by the spell caster, which point can be up to 36"" distant from the cleric. The Insect Plague does not move thereafter for as long as it lasts. Note that the spell can be countered by casting a Dispel Magic upon the summoning point. A cube of force (a special magic item) would keep insects away from a character seeking the centre of the swarm, but invisibility would afford no protection. The material components of this spell area few grains of sugar, some kernels of grain, and a smear of fat. "|10|10n|VSM|None
5|7|Pass Plant|"By using this spell, a druid is able to enter a tree and move from inside it to another of the same type which lies in approximately the direction desired by the spell user and is within several furlongs. The tree entered and that receiving the druid must be of the same type, living, and of girth at least equal to the druid. Note that if the druid enters a tree, suppose an ash, and wishes to pass north as far us possible (54""), but the only appropriate ash in range is south, the druid will pass to the ash in the south. The Pass Plant spell functions so that the movement takes only one segment (6 seconds) of a round. The druid may, at his or her option, remain within the receiving tree for a maximum of 1 round per level of experience. Otherwise, he or she may step forth immediately. Should no like tree be in range, the druid simply remains within the tree, does not pass elsewhere, and must step forth in the applicable number of rounds. (See Plant Door for effects of chopping or burning such a tree.) "|0.7|Special|VSM|None
5|8|Sticks to Snakes| By means of this spell the cleric is able to change 1 stick to a snake for each level of experience he or she has attained, i.e. a 9th level cleric can change 9 sticks into 9 snakes. These snakes will attack as commanded by the cleric. There must, of course, be sticks or similar pieces of wood (such as torches, spears, etc.) to turn into snakes. Note that magical items such as staves and spears which are enchanted are not affected by the spell. Only sticks within the area of effect will be changed. The probability of a snake thus changed being venomous is 5% per level of experience of the spell caster, so that there is a 55% probability of any given snake created by the spell being poisonous when sticks are turned to snakes by an 11th level cleric, 60% at 12th level, etc. The effect lasts for 2 melee rounds for each level of experience of the spell caster. The material components of the spell are a small piece of bark and several snake scales. The reverse changes snakes to sticks for the duration appropriate, or it negates the Sticks To Snakes spell according to the level of the cleric countering the spell, i.e. a 10th level cleric casting the reverse spell can turn only 10 snakes back to sticks. |0.7|2n|VSM|None
5|9|Transmute Rock to Mud|" This spell turns natural rock of any sort into an equal volume of mud. The depth of the mud can never exceed one-half its length and/or breadth. If it is cast upon a rock, for example, the rock affected will collapse into mud. Creatures unable to levitate, fly, or otherwise free themselves from the mud will sink and suffocate, save for lightweight creatures which could normally pass across such ground. The mud will remain until a dispel magic spell or a reverse of this spell, Mud To Rock, restores its substance - but not necessarily its form. Evaporation will turn the mud to normal dirt, from 1 to 6 days per cubic 1"" being required. The exact time depends on exposure to sun, wind and normal drainage. The Mud To Rock reverse will harden normal mud into soft stone (sandstone or similar mineral) permanently unless magically changed."|0.7|Special|VSM|None
5|10|Wall of Fire|"The Wall Of Fire spell brings forth a blazing curtain of magical fire of shimmering colour - yellow-green or amber in case of druidical magic. The Wall Of Fire inflicts 4 to 16 hit points of damage, plus 1 hit point of damage per level of the spell caster, upon any creature passing through it. Creatures within 1"" of the wall take 2-8 hit points of damage, those within 2"", take 1-4 hit points of damage. Creatures especially subject to fire may take additional damage, and undead always take twice normal damage. Only the side of the wall away from the spell caster will inflict damage. The opaque Wall Of Fire lasts for as long as the druid concentrates on maintaining it, or 1 round per level of experience of the druid in the event he or she does not wish to concentrate upon it. The spell creates a sheet of flame up to 2"" square per level of the spell caster, or as a ring with a radius of up to ½"" per level of experience from the druid to its flames, and a height of 2"". The former is stationary, while the latter moves as the druid moves."|0.7|Special|VSM|None
6|1|Animal Summoning III| By means of this spell, the druid calls up to sixteen animals of level 4 or less; or, up to eight animals of level 8 or less; or, up to four animals of level 16 or less, whatever sort the druid names when the summoning is made, if such type are within spell range. These animals can have no more than four hit dice each. The animals summoned will aid the druid by whatever means they possess, staying until a fight is over, a specific mission is finished, the druid is safe, he or she sends them away, etc. The druid may try three times to summon three different sorts of animals, i.e. suppose that wild dogs are first summoned to no avail, then hawks are unsuccessfully called, and finally the druid calls for wild horses which may or may not be within summoning range. Your referee will determine probabilities if the presence of a summoned animal type is not known. Other than various sorts of giant animals, fantastic animals or monsters cannot be summoned lay this spell, i.e. no chimerae, dragons, gorgons, manticores, etc. |0.8|Special|VSM|None
6|2|Anti-Animal Shell|By casting this spell the druid brings into being a hemispherical force field which prevents the entrance of any sort of animal matter of normal (not magical) nature. Thus, a giant would be kept out, but undead could pass through the shell of force, as could such monsters as aerial servants, demons, devils, etc. The Anti-Animal Shell lasts for 1 turn for each level of experience the druid has attained. |1|10n|VSM|None
6|3|Conjure Fire Elemental|Upon casting a Conjure Fire Elemental spell, the druid opens a special gate to the Elemental Plane of Fire, and a strong fire elemental (see ADVANCED DUNGEONS & DRAGONS, MONSTER MANUAL) is summoned to the vicinity of the spell caster. It is 85% likely that a 16 die elemental will appear, 9% likely that 2 to 4 salamanders (q.v.) will come, a 4% chance exists that an efreeti (q.v.) will come, and a 2% chance exists that a huge fire elemental of 21 to 24 hit dice (d4 + 20) will appear. Because of the relationship of druids to natural and elemental forces, the conjuring druid need not fear that the elemental force summoned will turn on him or her, so concentration upon the activities of the fire elemental (or other creature, summoned) or the protection of a magic circle is not necessary. The elemental summoned will help the druid however possible, including attacking opponents of the druid. The fire elemental or other creature summoned remains for a maximum of 1 turn per level of the druid casting the spell - or until it is sent back by attack, a Dispel Magic spell or the reverse of the spell (Dismiss Fire Elemental). Only a druid can dismiss summoned salamanders, efreeti, or ultra-powerful elemental. |6|10n|VSM|None
6|4|Cure Critical Wounds|The Cure Critical Wounds spell is a very potent version of the Cure Light Wounds spell (q.v.). The cleric lays his or her hand upon a creature and heals from 6 to 27 (3d8+3) hit points of damage from wounds or other damage. The spell does not affect creatures excluded in the Cure Light Wounds spell explanation. Its reverse, Cause Critical Wounds, operates in the same fashion as other Cause Wounds spells, requiring a successful touch to inflict the 6-27 hit points of damage. Caused wounds heal as do wounds of other sorts. |0.8|P|VSM|None
6|5|Feeblemind|A spell which is solely for employment against those persons or creatures who use magic spells, Feeblemind causes the victim's brain to become that of a moronic child. The victim remains in this state until a Heal, Restoration or Wish spell is used to do away with the effects. The spell is of such a nature that the probability of it affecting the target creature is generally enhanced, i.e. saving throws are lowered. |0.8|P|VS|Neg.
6|6|Fire Seeds|"The spell of Fire Seeds creates special missiles or timed incendiaries which burn with great heat. The druid may hurl these seeds up to 4"" or place them to ignite upon a command word. Acorns become fire seed missiles, while holly berries are used as the timed incendiaries. The spell creates up to four acorn fire seeds or eight holly berry fire seeds. The acorns burst upon striking their target, causing 2 to 16 hit points (2d8) of damage and igniting any combustible materials within a 1"" diameter of the point of impact. Although the holly berries are too light to make effective missiles, they can be placed, or tossed up to 6' away, to burst into flame upon a word of command. The berries ignite causing 1 to 8 hit points (d8) of damage to any creature in a ½"" diameter burst area, and their fire ignites combustibles in the burst area. The command range for holly berry fire seeds is 4"". All fire seeds lose their power after the expiration of 1 turn per level of experience of the druid casting the spell, i.e. a 13th level druid has fire seeds which will remain potent for a maximum of 13 turns after their creation. Targets of acorn fire seeds must be struck by the missile. If a saving throw is made, creatures within the burst area take only one-half damage, but creatures struck directly always take full damage. Note that no mistletoe or other material components beyond acorns or holly berries are needed for this spell."|Special|Special|VSM|Half
6|7|Transport Via Plants| By means of this spell, the druid is able to enter any large plant and pass any distance to a plant of the same species in o single round regardless of the distance separating the two. The entry plant must be alive. The destination plant need not be familiar to the druid, but it also must be alive. If the druid is uncertain of the destination plant, he or she need merely determines direction and distance, and the Transport Via Plants spell will move him or her as near as possible to the desired location. There is a basic 20% chance, reduced 1% per level of experience of the druid, that the transport will deliver the druid to an allied species of plant from 1 to 100 miles removed from the desired destination plant. If a particular destination plant is desired, but the plant is not living, the spell fails, and the druid must come forth from the entrance plant within 24 hours. Harm to a plant housing a druid can affect the druid (cf. Plant Door).  |0.3|Special|VS|None
6|8|Turn Wood|"When this spell is cast, waves of force roll forth from the druid, moving in the direction he or she faces, and causing all wooden objects in the path of the spell to be pushed away from the druid to the limit of the area of effect. Wooden objects above three inches diameter which are fixed firmly will not be affected, but loose objects (movable mantlets, siege towers, etc.) will move back. Objects under 3 inches diameter which are fixed will splinter and break and the pieces will move with the wave of force. Thus, objects such as wooden shields, spears, wooden weapon shafts and hafts, and arrows and bolts will be pushed back, dragging those carrying them with them; and if a spear is planted in order to prevent this forced movement, it will splinter. The Turn Wood spell lasts for 4 rounds per level of experience of the druid casting it, and the waves of force will continue to sweep down the set path for this period. The wooden objects in the area of effect are pushed back at a rate of 4"" per melee round. The length of the path is 2"" per level of the druid, i.e. a 14th level druid casts a Turn Wood spell with an area of effect 12"" wide by 28"" long, and the spell would last for 56 rounds (5.6 turns). As usual, the above assumes the druid is using greater mistletoe when casting the spell. Note that after casting the spell the path is set, and the druid may then do other things or go elsewhere without affecting the spell's power. "|0.8|4n|VSM|None
6|9|Wall of Thorns|" The Wall Of Thorns spell creates a barrier of very tough, pliable green angled brush bearing needle-sharp thorns as long as a person's finger. Any creature breaking through (or merely impacting upon) the Wall Of Thorns takes 8 hit points of damage plus an additional amount of hit points equal to the creature's armour class, i.e. 10 or fewer additional hit points of damage, with negative armour classes subtracting from the base 8 hit points of damage. Any creature within the area of effect of the spell when it is cast is considered to have impacted on the wall of thorns and in addition must break through to gain movement space. The damage is based on each 1"" thickness of the barrier. If the Wall Of Thorns is chopped at, it will take at least 4 turns to cut a path through a 1"" thickness. Normal fire will not harm the barrier, but magical fires will burn away the barrier in 2 turns with the effect of creating a wall of fire while doing so (see Wall Of Fire spell.) The nearest edge of the Wall Of Thorns appears up to 8"" distant from the druid, as he or she desires. The spell lasts for 1 turn for each level of experience of the druid casting it, and covers an area of ten cubic inches per level of the caster in whatever form the caster desires. Thus a 14th level druid could create a Wall Of Thorns 7"" long by 2"" high (or deep) by)"" deep (or high), a 1"" high by 1"" wide by 14"" long wall to block a dungeon passage, or any other sort of shape that suited his or her needs. "|0.8|10n|VSM|None
6|10|Weather Summoning|"The druidic Weather Summoning spell is similar to the Control Weather spell (q.v.) of clerical nature. By casting the spell, the druid calls forth weather commensurate with the climate and season of the area he or she is in at the time, Thus, in spring a tornado, thunderstorm, cold, sleet storm, or hot weather could be summoned. In summer a torrential rain, heat wave, hail storm, etc. can be called for. In autumn, hot or cold weather, fog, sleet, etc. could be summoned. Winter allows great cold, blizzard, or thaw conditions to be summoned. Hurricane-force winds can be summoned near coastal regions in the late winter or early spring. The summoned weather is not under the control of the druid. It might last but a single turn in the case of a tornado, or for hours or even days in other cases. The area of effect likewise varies from about 1 square mile to 100 or more square miles. Note that several druids can act in concert to greatly affect weather, controlling winds and/or working jointly to summon very extreme weather conditions. Within 4 turns after the spell is cast, the trend of the weather to come will be apparent, i.e., clearing skies, gusts of warm or hot air, a chill breeze, overcast skies, etc. Summoned weather will arrive 6 to 17 turns (d12 + 5) after the spell is cast. Anything less than greater mistletoe as the material component will sharply curtail the weather extremes desired.
 "|10|Special|VSM|None
7|1|Animate Rock|By employing an Animate Rock spell, the druid causes a lithic object of a size up to that indicated to move (see Animate Object, the sixth level cleric spell.) The animated stone object must be separate, i.e. not a piece of a huge boulder or the like. It will follow the desire of the druid casting the spell - attacking, breaking objects, blocking - while the magic lasts. It has no intelligence nor volition of its own, but it follows instructions exactly as spoken. Note that only one set of instructions for one single action (the whole being simply worded and very brief - 12 words or so), can be given to the rock animated. The rock remains animated for 1 melee round per level of experience of the spell caster, and the volume of rock which can be animated is also based on the experience level of the druid - 2 cubic feet of stone per level, i.e. 24 cubic feet at the 12th level. |0.9|n|VSM|None
7|2|Chariot of Sustarre|"When this spell is cast by a druid, it brings forth a large flaming chariot pulled by two fiery horses which appear in a clap of thunder amidst cloud-like smoke. This vehicle moves at 24"" on the ground, 48"" flying, and it can carry the druid and up to 8 other man-sized creatures whom he or she first touches so as to enable these creatures to be able to ride aboard this burning transport. Creatures other than the druid and his or her designated passengers will sustain damage equal to that of a Wall Of Fire spell if they are within 5' of the horses or chariot, voluntarily or involuntarily. The druid controls the chariot by verbal command, causing the flaming steeds to stop or go, walk, trot, run or fly, turning left or right as he or she desires. Note that the Chariot Of Sustarre is a physical manifestation, and can sustain damage. The vehicle and steeds are struck only by magical weapons or by water one quart of which will cause 1 hit point of damage), they are armour class 2, and each requires 30 hit points of damage to dispel. Naturally, fire has absolutely no effect upon either the vehicle or its steeds, but magical fires will affect the riders if they are exposed to them (other than those of the chariot itself}. In addition to mistletoe, the druid casting this spell must have a small piece of wood, 2 holly berries, and a fire source at least equal too torch. "|10|60+10n|VSM|None
7|3|Confusion|"This spell causes Confusion in one or more creatures within spell range. (Confused creatures will react as follows: 01-10: Wander away for 1 turn; 11-60: Stand confused for 1 round; 61-80: Attack nearest creature for 1 round; 81-00: Attack druid or his party for 1 round.) The spell lasts for 1 melee round for each level of experience of the spell caster. It will affect 2 to 8 creatures, plus a possible additional number of creatures determined by subtracting the level or number of hit dice of the strongest opponent creature within the spell range and area of effect from the level of the druid who cast the spell of Confusion. If a positive number results, it is added to the random die roll result for number of creatures affected; a negative number is ignored. All creatures affected will be those closest to the druid within the area of effect. Each affected creature must make a saving throw each round, unless they are caused to ""wander away for 1 turn"" in which case they will go as far away from the druid as is possible in one turn of normal movement, as conditions permit. All saving throws are at -2. Confused creatures act according to the table of actions shown above, but saving throws and actions are checked at the beginning of each round. "|0.9|n|VSM|Special
7|4|Conjure Earth Elemental|When a druid casts a Conjure Earth Elemental spell, he or she summons an earth elemental of 16 hit dice to do the druid's bidding. Furthermore, the druid need but command it, and then do as he or she desires, for the elemental does not regard the druid who conjured it with enmity. The elemental remains until destroyed, dispelled, or sent away by dismissal (cf. Conjure Fire Elemental).|10|10n|VSM|None
7|5|Control Weather|The druidic Control Weather spell is more powerful than the clerical spell of the same name (q.v.). The spell caster is able to change weather by two places from the prevailing conditions if greater mistletoe is used. It otherwise is the same as the 7th level cleric Control Weather spell. |10|8d12 hours|VSM|None
7|6|Creeping Doom|" When the druid utters the spell of Creeping Doom, he or she calls forth a mass of from 500 to 1000 (d6 + 4) venomous, biting and stinging arachnids, insects and myriapods. This carpet-like mass will swarm in an area of 2"" square, and upon command from the druid will creep forth at 1"" per round towards any prey within 8"", moving in the direction in which the druid commanded. The Creeping Doom will slay any creature subject to normal attacks, each of the small horrors inflicting 1 hit point of damage (each then dies after their attack), to that up to 1,000 hit points of damage can be inflicted on creatures within the path of the Creeping Doom. If the Creeping Doom goes beyond 8"" of the summoner, it loses 50 of its number for each 1"" beyond 8"", i.e. at 10"" its number has shrunk by 100. There are a number of ways to thwart or destroy the creatures forming the swarm, all of which methods should be obvious. "|0.9|4n|VSM|None
7|7|Finger of Death|The Finger Of Death spell causes the victim's heart to stop. The druid utters the incantation, points his or her index finger at the creature to be slain, and unless the victim succeeds in making the appropriate saving throw, death occurs. A successful saving throw negates the spell. |0.5|P|VSM|Neg.
7|8|Fire Storm|"When a Fire Storm spell is cast by a druid, a whole area is shot through with sheets of roaring flame which are equal to a Wall Of Fire (q.v.) in effect. Creatures within the area of fire and 1"" or less from the edge of the affected area receive 2 to 16 hit points of damage plus additional hit points equal to the number of levels of experience of the druid unless they make a saving throw, in which case they take only one-half damage. The area of effect is equal to 2 cubic"" per level of the druid, i.e. a 13th level druid can cast a Fire Storm which measures 13"" by 2"" by 1"". The height of the storm is 1"" or 2""; the balance of its area must be in length and width. The reverse spell, Fire Quench, smothers double the area of effect of a Fire Storm with respect to normal fires, and with respect to magical fires it has a 5% chance per level of the caster of extinguishing a magical fire (such as a Fire Storm) of proportions up to the normal area of effect of the non-reversed spell."|0.9|1|VSM|Half
7|9|Reincarnate| Druids have the capability of bringing back the dead in another body if death occurred no more than a week before the casting of the spell. The person reincarnated will recall the majority of his or her former life and form, but the class they have, if any, in their new incarnation might be different indeed. Abilities and speech are likewise often changed. |10|P|VSM|None
7|10|Transmute Metal to Wood| The Transmute Metal To Wood spell allows the druid casting it to change an object from metal to wood. The volume of metal is equal to a maximum weight of 80 gold pieces per level of experience. Magical objects of metal are only 10% likely to be affected by the spell. Note that even a Dispel Magic spell will not reverse the spell effects. Thus, a metal door changed to wood would be forevermore a wooden door.|0.9|P|VSM|Special
